Ration_ID,Name,Age,Gender,Address,Phone_No,Aadhaar_ID,Block,Income_Level,Dependent1_Name,Dependent1_Aadhaar_ID,Dependent1_Relation,Dependent1_Age,Dependent2_Name,Dependent2_Aadhaar_ID,Dependent2_Relation,Dependent2_Age,Dependent3_Name,Dependent3_Aadhaar_ID,Dependent3_Relation,Dependent3_Age,Dependent4_Name,Dependent4_Aadhaar_ID,Dependent4_Relation,Dependent4_Age,Dependent5_Name,Dependent5_Aadhaar_ID,Dependent5_Relation,Dependent5_Age,Rice_Entitled,Rice_Claimed,Wheat_Entitled,Wheat_Claimed,Sugar_Entitled,Sugar_Claimed,Kerosene_Entitled,Kerosene_Claimed,ToorDal_Entitled,ToorDal_Claimed,ChanaDal_Entitled,ChanaDal_Claimed,UradDal_Entitled,UradDal_Claimed,Salt_Entitled,Salt_Claimed,MustardOil_Entitled,MustardOil_Claimed,SunflowerOil_Entitled,SunflowerOil_Claimed,Subsidy_Availed,Percent_Ration_Left,Num_Dependents,Over_Claim_Flag,Duplicate_Aadhaar_Flag,Income_Subsidy_Mismatch,Fraud_Label
RAT10076,Amol Vig,55,Male,"46, Trivedi Marg, Bellary 873520",4250800287414,417193254061,Block4,Low,Pratyush,123976044649,Daughter,57,Damyanti,906314455607,Son,36,Yagnesh,272124408223,Spouse,23,Farhan,390900191854,Daughter,52,,,,,5,5,5,5,5,5,1,1,5,5,3,3,5,5,3,4,4,4,1,1,No,-2.7,4,1,0,0,1
RAT10077,Aachal Dhawan,67,Male,"H.No. 96, Rattan Chowk, Anand-358919",7864260462331,340049128917,Block4,Low,Xiti,991314169531,Son,14,Umang,768135815255,Parent,5,Nitara,724736094978,Son,58,Shravya,703782589106,Spouse,38,,,,,4,4,3,4,2,5,1,1,4,5,3,3,1,1,4,5,5,6,1,2,No,-28.57,4,1,0,0,1
RAT10078,Upkaar Dar,35,Female,"H.No. 72, Agarwal Marg, Howrah 918405",6861400013889,967941333351,Block1,Medium,,,,,,,,,,,,,,,,,,,,,1,1,4,4,3,3,1,1,1,1,4,7,2,2,2,2,4,4,3,6,Yes,-24.0,0,1,0,0,1
RAT10079,Ucchal Sridhar,43,Male,"19, Prakash Street, Bhubaneswar 704674",6370901038230,712597516580,Block3,Medium,Lekha,786713860444,Spouse,4,Ayaan,973693127562,Daughter,39,Anirudh,319779864110,Spouse,19,Jhalak,498443817500,Parent,26,,,,,3,3,4,4,2,2,4,4,4,4,4,4,5,5,4,6,5,6,3,3,No,-7.89,4,1,0,0,1
RAT10080,Naksh Kapadia,26,Female,"H.No. 056, Rajagopalan Nagar, Agra-830714",0452391672918,996243241115,Block4,Medium,Jeremiah,354549515690,Parent,4,David,504152377473,Son,39,Tamanna,185758855694,Daughter,32,Eiravati,610345703369,Son,32,Tanveer,452480979374,Son,49,5,5,5,5,2,2,3,3,1,1,3,3,4,4,5,7,2,2,1,3,No,-12.9,5,1,0,0,1
RAT10081,Maanav Sharma,50,Female,"H.No. 85, Sunder Road, Firozabad-102648",4477722749699,940096554100,Block5,High,Dalbir,121674368981,Daughter,52,Daksh,358823876737,Spouse,29,Thomas,717356050399,Son,11,Ati,457051004146,Daughter,55,Unni,978761405785,Daughter,21,1,1,1,1,2,2,3,3,4,4,5,5,5,5,1,1,1,1,3,3,Yes,0.0,5,0,0,1,1
RAT10082,Chaman Sood,60,Male,"209, Chad, Ratlam-851684",1784137828409,575763805056,Block3,Medium,Yagnesh,211028410062,Son,13,Watika,240517469025,Spouse,25,Garima,468258337547,Spouse,5,Nilima,579742459744,Parent,18,Madhav,224988526015,Spouse,51,5,5,5,8,1,1,4,4,3,3,4,4,3,3,3,4,2,2,5,5,No,-11.43,5,1,0,0,1
RAT10083,Lucky Gade,26,Female,"50, Balakrishnan Marg, Asansol-970201",8314434502366,652880758636,Block5,High,,,,,,,,,,,,,,,,,,,,,5,6,2,4,2,2,4,4,2,2,4,4,4,4,5,5,3,3,5,5,No,-8.33,0,1,0,0,1
RAT10084,Zehaan Mistry,48,Male,"649, Lad Ganj, Shimoga-420117",6813527814970,107530071866,Block4,Low,Jyoti,267811685006,Daughter,2,Girindra,533774371971,Son,10,Tripti,996187163837,Parent,55,Jeevika,908469248315,Parent,11,,,,,1,1,4,4,4,4,1,1,3,3,2,2,3,3,2,2,2,2,4,4,No,0.0,4,0,0,0,1
RAT10085,Warda Khanna,30,Male,"07/918, Rout Street, Bokaro 021775",5121690124723,775492247070,Block2,High,Caleb,594884743404,Son,55,Jagdish,526777537428,Son,29,Dominic,561963128192,Spouse,50,Girish,337413541702,Daughter,10,Siya,172693994453,Son,37,3,3,5,5,4,4,4,4,5,5,3,3,5,5,5,5,2,3,4,4,Yes,-2.5,5,1,0,1,1
RAT10086,Aadi Borra,41,Male,"190, Mann Path, Dehri-309063",8005874413654,549528657885,Block3,High,Xiti,789009416097,Daughter,44,Nandini,672592435527,Spouse,47,Ojasvi,838507316316,Son,37,Yug,253273773498,Parent,29,Balveer,206272740007,Son,35,1,1,1,1,5,7,1,1,2,2,3,3,1,1,1,1,4,7,1,1,Yes,-25.0,5,1,0,1,1
RAT10087,Brijesh Bhavsar,46,Male,"H.No. 607, Sahni Marg, Silchar-911875",0612662943185,653492056259,Block3,Low,Ekalinga,106226314362,Spouse,40,Ranbir,102642869128,Parent,44,Akshay,651030744305,Spouse,55,Sai,308308698059,Parent,25,Adya,603223752382,Daughter,33,4,5,2,2,1,4,4,4,4,4,3,3,5,8,4,4,5,5,2,2,No,-20.59,5,1,0,0,1
RAT10088,Chakrika Krishnan,29,Female,"73/325, Choudhury Road, Jorhat-234376",2163805010080,451000342690,Block4,Medium,Waida,385804345954,Son,60,Chaitaly,586998429960,Parent,44,Udant,776741737748,Parent,33,Nirja,703884081587,Parent,34,,,,,1,1,4,7,2,2,1,4,3,5,3,3,3,3,2,4,5,5,4,4,Yes,-35.71,4,1,0,0,1
RAT10089,Zashil Bahri,62,Female,"H.No. 22, Bose Circle, Tirupati 970379",3148002339118,483067928878,Block1,High,Ekalinga,807121304514,Son,10,Janaki,702974836089,Spouse,34,Abdul,336402243872,Parent,19,Kala,558693502329,Son,11,Aditya,954590566376,Son,13,4,4,5,6,4,4,2,2,2,2,3,4,2,2,1,1,4,4,5,5,Yes,-6.25,5,1,0,1,1
RAT10090,Anita Thakkar,37,Male,"35/71, Grewal Road, Kamarhati-303470",7065909257051,555778302395,Block1,High,Ishita,350118046092,Spouse,37,Damyanti,617782043628,Parent,50,Gaurav,975473912716,Spouse,16,Samar,465788145770,Son,47,Vihaan,297880915124,Parent,24,3,3,4,4,3,3,3,3,3,3,2,2,1,1,2,2,4,6,2,2,Yes,-7.41,5,1,0,1,1
RAT10091,Wridesh Sibal,44,Female,"22/69, Dutta Circle, Bhusawal 813571",8720124137588,454578938849,Block4,Medium,Laban,739854492255,Parent,24,Udyati,235573030705,Son,11,Harini,352028226490,Daughter,30,Ridhi,836720852968,Spouse,7,Robert,444341625365,Spouse,14,1,1,1,1,5,5,5,5,4,4,2,2,1,1,5,5,2,2,2,2,Yes,0.0,5,0,0,0,1
RAT10092,Tanay Yadav,27,Male,"746, Chana Nagar, Kota 968614",4461672823546,704297151083,Block2,Medium,Adweta,161404969665,Spouse,57,Gayathri,894405160463,Parent,6,Abhimanyu,617020076143,Son,59,Balhaar,618476332002,Son,12,Banjeet,365665366065,Parent,36,4,5,2,2,2,2,4,4,3,3,3,6,1,4,2,2,5,5,1,1,Yes,-25.93,5,1,0,0,1
RAT10093,Nathaniel Bhakta,49,Male,"89/14, Suri Chowk, Karimnagar 827533",4221510410047,103441325272,Block2,Medium,Manan,440785203961,Parent,12,Aarna,213980394956,Spouse,55,Gunbir,867717729002,Son,12,,,,,,,,,2,2,2,3,2,2,1,1,1,1,2,2,1,1,2,2,3,3,1,1,Yes,-5.88,3,1,0,0,1
RAT10094,Patrick Jaggi,35,Female,"H.No. 97, Chad Marg, Ahmednagar-415280",4510153639145,140565882053,Block3,Low,Ranbir,915473323385,Son,59,,,,,,,,,,,,,,,,,3,3,2,2,5,5,2,3,5,5,3,3,2,4,1,1,3,3,5,5,Yes,-9.68,1,1,0,0,1
RAT10095,Bimala Pandit,61,Male,"80, Tandon Ganj, Rampur 866678",4879232558848,776726310390,Block4,High,Jairaj,961460210701,Son,50,Krishna,989626077660,Parent,15,Jairaj,232662308640,Spouse,47,Daniel,347688925622,Son,50,Zehaan,450870680749,Spouse,24,2,2,2,2,5,5,2,2,2,2,3,3,3,3,3,3,3,4,2,2,No,-3.7,5,1,0,0,1
RAT10096,Ekbal Bhavsar,51,Male,"73/165, Thaker Street, Ramagundam-937817",1675560468258,188702916580,Block4,Low,Vedika,385027641230,Daughter,5,Daniel,338878480734,Son,56,,,,,,,,,,,,,2,2,2,2,2,2,1,1,4,7,5,7,2,2,3,3,5,5,5,5,No,-16.13,2,1,0,0,1
RAT10097,Damyanti Mukherjee,43,Female,"53, Balay Street, Kanpur-103869",7738214266226,451620511753,Block3,Medium,Matthew,803122779710,Parent,5,Yutika,760370092818,Spouse,37,Hredhaan,967095346030,Daughter,21,Garima,737466706208,Spouse,19,Kashish,787926996198,Daughter,54,4,4,5,5,5,5,1,3,5,5,5,5,2,2,4,4,3,3,4,4,Yes,-5.26,5,1,0,0,1
RAT10098,Vivaan Mutti,66,Female,"H.No. 91, Chaudhary Chowk, Darbhanga-731315",4188653222511,505356650758,Block3,High,Ekapad,263851381373,Parent,48,Udarsh,738077000858,Daughter,7,Gavin,337927819838,Daughter,15,Daksh,919065619960,Son,57,Joshua,574759062402,Son,29,4,4,2,2,5,5,1,1,3,3,3,3,1,1,3,4,1,1,1,1,No,-4.17,5,1,0,0,1
RAT10099,Orinder Anne,58,Female,"H.No. 87, Shroff Street, Aurangabad 512393",8503278570584,698553353468,Block3,Medium,Baljiwan,516011860182,Daughter,49,Aradhana,225974104801,Spouse,45,,,,,,,,,,,,,4,4,3,3,5,5,4,4,4,4,2,2,3,3,4,4,5,8,3,3,Yes,-8.11,2,1,0,0,1
RAT10100,Ayaan Dar,31,Male,"H.No. 183, Prabhakar Nagar, Amritsar-146332",8342223992168,885637748164,Block5,High,Anmol,581294750343,Spouse,42,Viraj,937051771951,Son,43,Pratyush,130317761460,Daughter,9,Ishwar,465830898933,Daughter,47,,,,,5,5,3,5,5,6,1,1,3,4,4,6,3,3,4,6,1,4,5,5,No,-32.35,4,1,0,0,1
RAT10101,Balhaar Majumdar,34,Male,"H.No. 32, Mody Chowk, Ratlam 495480",8287404005576,755601492212,Block2,High,,,,,,,,,,,,,,,,,,,,,1,1,1,1,5,5,2,2,5,5,3,6,5,5,5,5,1,1,3,3,Yes,-9.68,0,1,0,1,1
RAT10102,Bishakha Acharya,29,Male,"85, Ramaswamy Nagar, Bareilly-961245",3853794715884,336707870553,Block5,Low,Upma,995664202550,Spouse,10,Sanya,459267880057,Parent,5,Bishakha,427617015314,Daughter,21,,,,,,,,,2,2,4,4,5,5,2,2,1,3,5,5,2,2,2,2,1,1,1,1,Yes,-8.0,3,1,0,0,1
RAT10103,Meera Dixit,67,Male,"84/504, Dhawan Ganj, Bhusawal-190815",8501923152558,531387967395,Block5,Low,Chasmum,876802708629,Spouse,37,Lakshit,477611010739,Son,4,,,,,,,,,,,,,2,2,5,8,2,2,3,3,4,4,3,3,1,1,2,2,1,1,3,4,Yes,-15.38,2,1,0,0,1
RAT10104,Farhan Walla,46,Female,"71, Sant Zila, Anand 978535",6784003952317,983987565196,Block4,Medium,Laban,502405006590,Parent,8,Siya,971626744088,Parent,3,Rishi,691120834371,Spouse,30,Dayita,628636967057,Parent,27,,,,,1,1,5,5,4,4,5,5,5,7,1,1,1,1,3,3,2,2,3,4,No,-10.0,4,1,0,0,1
RAT10105,Kamala Bala,38,Male,"50/321, Prabhu Zila, Vellore 706215",3128567628961,275806962219,Block2,Medium,,,,,,,,,,,,,,,,,,,,,5,5,4,4,4,4,1,4,4,4,5,8,3,3,4,4,1,1,1,1,Yes,-18.75,0,1,0,0,1
RAT10106,Samar Bhagat,53,Male,"828, Rama Nagar, Kozhikode-302568",8090017589898,978794165280,Block1,Low,Zinal,582867419124,Spouse,7,Lajita,905483364350,Spouse,60,Naveen,223422580404,Son,25,Vasudha,916806354697,Parent,17,Kamya,442449501245,Son,18,1,2,4,4,1,3,1,1,2,2,2,2,5,5,1,1,2,4,5,5,Yes,-20.83,5,1,0,0,1
RAT10107,Nidra Gole,68,Female,"H.No. 049, Raghavan Path, Kurnool 155828",2539845927817,165811022285,Block1,High,Ronith,320038301065,Spouse,58,Arin,205536123473,Daughter,11,Isha,953745814610,Spouse,33,Patrick,564201697851,Spouse,60,Rudra,223707413118,Son,7,4,4,4,4,2,2,5,5,3,3,1,1,1,1,1,2,3,3,2,2,Yes,-3.85,5,1,0,1,1
RAT10108,Gopal Dara,44,Female,"H.No. 70, Desai Street, Lucknow 036802",2542150703316,697352805874,Block5,Low,Nidhi,843240121611,Spouse,4,,,,,,,,,,,,,,,,,2,2,1,3,3,3,2,2,3,5,2,2,1,1,2,3,1,1,1,1,No,-27.78,1,1,0,0,1
RAT10109,Xiti Madan,42,Female,"H.No. 90, Rama Chowk, Tirunelveli 327526",5245657523758,320447970919,Block2,High,Indira,270440308149,Daughter,31,,,,,,,,,,,,,,,,,5,8,1,2,1,1,1,4,2,2,1,1,2,3,3,3,3,3,4,4,Yes,-34.78,1,1,0,1,1
RAT10110,Nirja Yadav,30,Female,"10/74, Chakraborty Street, Kalyan-Dombivli 403336",0287337601678,139209718581,Block4,Low,Gunbir,812183607616,Spouse,31,Dominic,962314409990,Son,6,Amruta,588344859017,Parent,43,,,,,,,,,5,5,1,1,5,5,2,2,3,3,1,1,5,8,3,4,2,2,5,8,Yes,-21.88,3,1,0,0,1
RAT10111,Jai Dada,36,Male,"696, Arya Road, Udupi 159228",2714155444983,754846252989,Block2,Medium,Falak,586083445737,Parent,31,Ishani,311531291788,Spouse,32,Lohit,325182374884,Son,51,Yug,365126629190,Spouse,7,,,,,5,8,4,6,1,1,2,5,5,5,4,4,4,4,5,5,5,5,1,1,Yes,-22.22,4,1,0,0,1
RAT10112,Vivaan Ganguly,45,Female,"H.No. 955, Sen, Moradabad 322846",2349080454914,730096126437,Block2,High,Thomas,475466312644,Daughter,36,Ira,566133446659,Spouse,47,Anjali,814912985906,Spouse,41,Pavani,943038221495,Son,3,,,,,4,4,5,8,2,5,3,3,3,3,3,3,4,7,3,3,2,2,4,5,No,-30.3,4,1,0,0,1
RAT10113,Vinaya Raju,47,Male,"H.No. 43, Sankar Ganj, Dehradun 782038",0345477946555,699870057790,Block1,High,Charan,285923077038,Daughter,9,Nimrat,480169954187,Spouse,30,Chasmum,946485972764,Son,17,Robert,936396041748,Son,42,,,,,3,4,2,2,3,3,2,3,3,3,3,5,2,2,1,1,2,2,2,2,No,-17.39,4,1,0,0,1
RAT10114,Gavin Suri,28,Female,"14, Samra Chowk, Ulhasnagar 335897",8842047959911,796770990733,Block3,Low,,,,,,,,,,,,,,,,,,,,,4,4,5,8,3,3,2,2,1,1,3,3,1,4,5,5,3,3,2,2,Yes,-20.69,0,1,0,0,1
RAT10115,Janya Gulati,44,Female,"82/206, Rama Chowk, Nanded-513324",0038284071198,849769545836,Block5,Medium,,,,,,,,,,,,,,,,,,,,,2,2,5,7,3,3,2,2,5,5,5,5,4,4,2,2,4,4,3,3,No,-5.71,0,1,0,0,1
RAT10116,Harita Wali,27,Female,"26/582, Mallick Zila, Jorhat 751895",3441774471023,525410229854,Block4,Low,Niharika,648507225122,Son,15,Banjeet,946723095450,Son,19,Atharv,984198915835,Daughter,31,,,,,,,,,1,2,2,2,2,2,5,5,4,4,5,8,4,4,5,5,3,3,2,2,No,-12.12,3,1,0,0,1
RAT10117,Tanish Taneja,62,Male,"79/779, Sekhon Street, Amaravati 803513",6268911992449,166759164839,Block2,Medium,Aishani,941788689749,Spouse,22,Jalsa,502385151158,Son,11,Lajita,717938623671,Son,42,Vivaan,918169842808,Daughter,23,Bimala,642392292289,Spouse,4,2,2,5,5,2,2,5,5,2,4,2,2,1,1,5,7,3,3,2,4,Yes,-20.69,5,1,0,0,1
RAT10118,Elijah Dewan,41,Male,"05/49, Sundaram Ganj, Surat-427273",2506452043528,178573224556,Block2,Medium,Vedhika,616141227116,Parent,59,Ira,624475308698,Spouse,53,Pavani,276254255898,Son,14,Bhavna,853872910461,Parent,28,Vinaya,109908299864,Son,14,4,7,5,5,1,1,2,5,5,8,3,3,1,1,3,3,4,5,2,2,No,-33.33,5,1,0,0,1
RAT10119,Balhaar Buch,51,Male,"61/94, Palla Chowk, Gandhidham 524843",4338351360779,838942044607,Block1,High,Leena,926524178759,Spouse,19,Wridesh,531858872943,Son,5,,,,,,,,,,,,,3,3,3,6,1,4,2,2,1,1,1,4,2,2,5,5,2,2,4,4,No,-37.5,2,1,0,0,1
RAT10120,Adya Patel,54,Male,"839, Kaur Marg, Vijayawada-127122",8385898871823,955833162114,Block5,High,Peter,937758678121,Parent,4,,,,,,,,,,,,,,,,,2,2,4,4,4,4,3,3,1,1,3,6,1,1,4,4,3,3,2,2,Yes,-11.11,1,1,0,1,1
RAT10121,Ekanta Ramanathan,59,Female,"28/55, Patla Street, Shimoga 758105",8169932340452,772926243445,Block3,High,Sanaya,555859780501,Son,28,Jeevika,247289676966,Parent,4,Nidra,564142050092,Parent,10,,,,,,,,,1,1,5,5,2,2,5,5,3,3,4,4,1,2,5,5,5,5,2,2,No,-3.03,3,1,0,0,1
RAT10122,Sai Pradhan,62,Male,"05, Sharaf Zila, Orai-344027",9146724669363,827515041032,Block1,Low,Pallavi,505945788400,Spouse,8,Ekapad,660923050332,Parent,34,Zayan,978318010640,Daughter,6,,,,,,,,,4,5,1,1,4,4,4,4,2,2,1,2,4,4,2,2,2,2,3,3,No,-7.41,3,1,0,0,1
RAT10123,Yauvani Chahal,67,Female,"88/835, Divan Ganj, Siliguri 832248",6939268374973,907609537094,Block1,Low,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,5,3,3,4,4,3,3,2,2,1,1,2,2,1,1,No,-8.0,0,1,0,0,1
RAT10124,Samar Dutta,62,Female,"194, Hans Chowk, Karaikudi-678668",0075306864027,286328254784,Block5,High,Falak,261739017995,Son,18,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,4,4,3,3,4,4,2,2,2,2,2,2,Yes,0.0,1,0,0,1,1
RAT10125,Girik Nagy,64,Male,"H.No. 464, Krishnan, Mahbubnagar 110890",3418567670861,913367823196,Block4,High,,,,,,,,,,,,,,,,,,,,,3,3,5,5,3,6,5,5,3,5,4,4,1,1,4,4,3,3,1,3,Yes,-21.88,0,1,0,1,1
RAT10126,Ayaan Ratti,58,Male,"34/16, Dass Circle, Hazaribagh 959737",9990595397096,509126450710,Block5,High,Naksh,208398249412,Spouse,53,,,,,,,,,,,,,,,,,3,3,2,2,1,1,4,4,1,1,4,4,1,1,4,7,1,1,2,2,Yes,-13.04,1,1,0,1,1
RAT10127,Panini Devi,28,Male,"H.No. 14, Chakraborty Path, Siliguri 302085",0059644808311,764953359576,Block3,High,Joshua,816010643844,Parent,31,Parth,983760359110,Parent,35,Rajata,564231673590,Son,57,,,,,,,,,3,3,4,4,2,2,4,4,1,1,2,2,1,1,5,7,3,3,1,3,Yes,-15.38,3,1,0,1,1
RAT10128,Siya Mand,46,Female,"560, Swaminathan Circle, Kottayam 318230",7349516970226,243091666424,Block3,Low,George,156427720725,Son,35,Yatin,945952447679,Parent,50,Wriddhish,178702719573,Daughter,12,Sanaya,716731643081,Parent,17,,,,,3,3,4,4,4,4,1,4,4,4,3,3,1,4,1,2,3,3,4,4,No,-25.0,4,1,0,0,1
RAT10129,Falan Kadakia,34,Male,"18/39, Chadha Circle, Baranagar 279700",4419120367878,872244797273,Block1,Medium,Advika,640121386755,Son,38,Barkha,164981030513,Son,36,,,,,,,,,,,,,2,2,2,2,3,3,1,1,2,2,2,2,1,1,4,4,4,4,1,1,Yes,0.0,2,0,0,0,1
RAT10130,Tanvi Loyal,25,Male,"H.No. 18, Prashad Chowk, Guntakal 773173",6613566870601,869051014818,Block2,Low,Vasana,960843334942,Son,45,,,,,,,,,,,,,,,,,4,4,3,3,5,5,5,5,1,1,2,2,4,6,5,5,3,3,5,5,No,-5.41,1,1,0,0,1
RAT10131,Raksha Mangat,40,Male,"H.No. 94, Som Circle, Tiruppur-767916",8408299311900,193097783841,Block5,Low,Ikshita,864918491722,Parent,17,Yashawini,566222465395,Spouse,39,Unnati,517544234723,Spouse,52,Ladli,207978414222,Parent,37,,,,,4,4,3,3,5,7,4,7,4,4,1,1,4,4,2,2,5,8,3,3,Yes,-22.86,4,1,0,0,1
RAT10132,Neha Gupta,36,Female,"058, Kale Circle, Serampore 700175",7007750782288,118884886214,Block3,Low,Shivani,473550926794,Son,40,Hredhaan,505270407597,Spouse,35,Aarini,381160103568,Spouse,25,Leela,429693352525,Son,7,Oliver,926180287455,Spouse,29,1,2,1,1,5,8,2,2,1,1,2,2,3,3,1,1,2,2,3,3,Yes,-19.05,5,1,0,0,1
RAT10133,Gaurika Mitra,34,Female,"57, Chopra Nagar, Surat-758018",2811831535918,929579366821,Block3,High,Peter,403120210712,Son,49,Oeshi,378107810407,Spouse,27,Abdul,189445779872,Parent,31,Aryan,221702112530,Parent,45,Jagat,115213540643,Spouse,29,4,4,3,3,2,2,5,5,5,6,4,4,4,4,3,3,2,2,5,5,Yes,-2.7,5,1,0,1,1
RAT10134,Amrita Ray,50,Male,"07, Dhawan Zila, Burhanpur-591485",5268322691313,249150786093,Block4,Low,Edhitha,778237374275,Son,57,Frederick,310693509324,Son,26,Neha,724730582738,Spouse,9,Raghav,184047942170,Daughter,10,,,,,4,4,1,1,4,7,1,1,3,6,5,5,3,3,1,1,5,5,2,2,Yes,-20.69,4,1,0,0,1
RAT10135,Lucky Seth,60,Male,"39/803, Mani Street, Kakinada 311680",4035880812374,576848152299,Block2,Low,Wriddhish,539477334275,Parent,37,,,,,,,,,,,,,,,,,2,2,2,2,3,3,3,3,1,1,5,5,5,7,4,7,4,4,2,2,No,-16.13,1,1,0,0,1
RAT10136,Rajata Samra,50,Male,"27/161, Singh Ganj, Shahjahanpur 776314",1194191422315,758170585408,Block2,Low,Zinal,251700391783,Son,31,,,,,,,,,,,,,,,,,4,4,4,4,3,5,2,2,3,3,5,5,4,4,3,3,5,6,4,4,No,-8.11,1,1,0,0,1
RAT10137,Lakshmi Garg,64,Male,"43/517, Kanda Street, Tiruppur-213550",7486698350119,736433306916,Block2,Medium,Laksh,117116775989,Spouse,28,Bhavna,676207962861,Daughter,1,,,,,,,,,,,,,3,3,3,4,3,3,5,5,1,1,3,3,2,2,2,5,1,2,4,4,No,-18.52,2,1,0,0,1
RAT10138,Zayan Wason,41,Male,"H.No. 255, Gandhi Road, Satna-922725",1589193882951,858199945099,Block3,High,Jeevika,845485146471,Daughter,10,Veda,620166835703,Son,52,Aditya,642688475105,Spouse,38,Samar,579869351883,Spouse,2,Jagat,683500247673,Spouse,47,4,4,4,4,2,2,4,4,2,5,3,3,3,3,3,3,1,4,1,2,No,-25.93,5,1,0,0,1
RAT10139,Ekalinga Nayak,29,Male,"555, Mane Circle, Nagpur-680015",5356603628410,131821877720,Block5,High,Jackson,423621541158,Spouse,34,Anamika,978735551777,Daughter,40,Chameli,403805151158,Spouse,33,,,,,,,,,4,4,3,6,5,5,2,2,5,5,1,2,4,4,5,5,3,3,4,7,No,-19.44,3,1,0,0,1
RAT10140,Zehaan Butala,31,Male,"H.No. 015, Mistry Street, North Dumdum-665268",2871473940665,801169112263,Block5,High,Triveni,119611489611,Spouse,23,Chasmum,247959774391,Parent,1,Avni,457498348053,Parent,8,Faris,258890988253,Daughter,48,Prisha,338602053437,Parent,49,3,3,5,5,2,2,3,3,4,4,2,2,1,1,4,4,2,2,2,3,Yes,-3.57,5,1,0,1,1
RAT10141,Rushil Mammen,27,Male,"33, Gaba Marg, Davanagere 792717",6061217573281,632406390558,Block4,Low,Rajata,128187578891,Son,36,Radhika,229549823358,Parent,25,,,,,,,,,,,,,3,3,4,4,4,4,3,3,1,1,1,1,1,1,2,2,4,4,2,2,No,0.0,2,0,0,0,1
RAT10142,Ishwar Dara,26,Female,"850, Mani, Madanapalle-241465",6075533486293,166897516069,Block2,High,Theodore,780414545092,Daughter,29,Nachiket,584947550704,Parent,5,Kabir,326038885500,Daughter,21,Tristan,889766661884,Spouse,56,,,,,2,2,5,5,1,1,3,3,4,5,3,3,2,5,1,1,3,5,5,5,No,-20.69,4,1,0,0,1
RAT10143,Akshay Nagi,46,Male,"18/488, Vaidya Road, Tenali-999820",7547024641161,321852006198,Block3,Medium,Mitesh,604911718157,Daughter,8,Utkarsh,953935359924,Son,22,Gagan,802627926714,Daughter,30,Lavanya,527317774581,Daughter,25,Zansi,745837704353,Daughter,3,4,7,5,5,2,3,5,5,1,1,1,4,3,3,5,5,5,5,3,3,Yes,-20.59,5,1,0,0,1
RAT10144,Sanaya Sampath,36,Female,"56/329, Sant Ganj, Thoothukudi-867823",1870092793350,862435231676,Block1,High,Leela,275794772101,Parent,31,Udarsh,648015207124,Spouse,31,Ronith,847813950827,Daughter,38,,,,,,,,,3,3,3,3,1,1,5,5,4,4,5,5,3,3,2,2,4,4,2,2,No,0.0,3,0,0,0,1
RAT10145,Barkha Saxena,37,Male,"71/867, Palla Circle, Bhiwandi 092875",0803490420586,116024580413,Block5,High,Eshana,534936977341,Spouse,8,Lajita,947158027688,Spouse,19,Warhi,921737406960,Spouse,56,Upadhriti,788612710809,Spouse,31,,,,,3,5,2,3,2,5,2,2,4,4,5,5,2,2,2,2,4,4,5,8,No,-29.03,4,1,0,0,1
RAT10146,Dhriti Dada,26,Male,"63/819, Khosla Circle, Delhi 483593",4666693951213,154008947304,Block5,Low,,,,,,,,,,,,,,,,,,,,,3,3,4,4,5,5,5,5,2,2,5,5,5,5,2,2,2,2,5,5,No,0.0,0,0,0,0,0
RAT10147,Aarini Parsa,69,Female,"95/650, Sagar Circle, Bhilai-154977",3149082194376,786729400450,Block3,Low,Mugdha,995324295526,Parent,38,Maanav,865954007869,Son,2,Warhi,878314389625,Son,57,Oviya,403003889170,Son,12,,,,,1,1,1,1,2,2,4,4,1,1,1,2,3,3,2,2,2,2,2,2,No,-5.26,4,1,0,0,1
RAT10148,Hemang Sampath,57,Male,"855, Misra Zila, Bhubaneswar-943824",6226768811012,665256094133,Block4,High,Hemangini,984004170274,Parent,42,Meghana,678177788935,Parent,40,Janani,659080479882,Spouse,32,,,,,,,,,5,7,4,6,1,1,5,6,2,2,3,3,5,5,4,4,3,6,1,3,Yes,-30.3,3,1,0,1,1
RAT10149,Ekapad Guha,27,Female,"911, Chokshi Marg, Bongaigaon-223870",5719409965352,928251298954,Block5,High,Pratyush,278583090781,Daughter,2,Kritika,785174362350,Parent,14,Mohammed,658771407640,Parent,36,Yatin,659269547596,Daughter,60,,,,,1,1,4,5,2,2,4,7,2,4,3,3,4,4,1,1,5,5,4,4,No,-20.0,4,1,0,0,1
RAT10150,Baljiwan Wali,52,Female,"17/713, Vyas Nagar, Nellore 859314",7826729402798,301966254837,Block5,Low,Vamakshi,700401318242,Daughter,32,Jackson,411641573645,Daughter,21,,,,,,,,,,,,,5,5,1,2,1,1,5,5,1,1,5,5,5,5,5,5,5,5,1,1,Yes,-2.94,2,1,0,0,1
