Ration_ID,Aadhaar_ID,Phone_No,Name,Age,Gender,Address,Income_Level,Subsidy_Availed,Num_Dependents,Dependent1_Name,Dependent1_Age,Dependent1_Relation,Dependent1_Aadhaar,Dependent2_Name,Dependent2_Age,Dependent2_Relation,Dependent2_Aadhaar,Dependent3_Name,Dependent3_Age,Dependent3_Relation,Dependent3_Aadhaar,Dependent4_Name,Dependent4_Age,Dependent4_Relation,Dependent4_Aadhaar,Dependent5_Name,Dependent5_Age,Dependent5_Relation,Dependent5_Aadhaar,Wheat_Entitled,Wheat_Claimed,Rice_Entitled,Rice_Claimed,Kerosene_Entitled,Kerosene_Claimed,Sugar_Entitled,Sugar_Claimed,Salt_Entitled,Salt_Claimed,SoyabeanOil_Entitled,SoyabeanOil_Claimed,PalmOil_Entitled,PalmOil_Claimed,Masoor_Entitled,Masoor_Claimed,Moong_Entitled,Moong_Claimed,Chana_Entitled,Chana_Claimed,Total_Entitlement,Total_Claimed,Claimed_vs_Entitled_Percent,Fraud_Label,Remarks,Duplicate_Aadhaar_Flag,duplicate_rationID_flag,Duplicate_Mobile_Flag,Income_Subsidy_Mismatch,Over_Claim_Flag,Dep_Fraud,Age_Fraud
4323358638,152062942213,7550784243,Alexander Parmar,87,Female,"H.No. 240, Sama Street, Rajkot-758917",Low,Yes,7,Yahvi,77.0,Father,791560323940.0,Timothy,66.0,Father,887018131529.0,Caleb,19.0,Spouse,101843567009.0,Charvi,79.0,Spouse,728098440767.0,Tara,54.0,Daughter,837292860632.0,80,66.74,64,76.15,16,13.23,16,16.17,4.0,4.01,8,9.56,8,8.17,6.0,5.74,6.0,5.93,6.0,6.33,214.0,212.03,99.08,1,Dependents exceed legal limit,0,0,0,0,0,1,0
6272354893,120389569524,8946666926,Darsh Srinivas,14,Female,"17/711, Divan Path, Cuttack-998569",Low,Yes,9,Chaitaly,43.0,Daughter,486737476962.0,Sudiksha,70.0,Spouse,807868630522.0,Yashasvi,23.0,Mother,868716765015.0,Qushi,62.0,Daughter,249514244073.0,Hardik,9.0,Mother,422281391379.0,100,88.06,80,89.32,20,23.09,20,18.52,5.0,4.62,10,9.59,10,11.26,7.5,7.42,7.5,6.11,7.5,7.94,267.5,265.93,99.41,1,Dependents exceed legal limit,0,0,0,0,0,1,0
5383298103,958401348691,6804086195,Tanveer Sani,48,Female,"57, Sagar Marg, Satara-545271",Low,No,6,Gavin,52.0,Mother,471027814103.0,Frederick,24.0,Mother,648433258112.0,Girik,48.0,Father,981613852331.0,Rachana,11.0,Mother,572785391458.0,Gopal,78.0,Daughter,424465341900.0,70,64.99,56,46.59,14,14.9,14,12.92,3.5,3.64,7,6.79,7,7.53,5.25,4.94,5.25,4.29,5.25,6.03,187.25,172.62,92.19,1,Duplicate Aadhaar detected,1,0,0,0,0,0,0
6660191749,581028394033,8786624943,Kalpit Bhasin,107,Male,"56, Mani Nagar, Nagercoil 983273",Low,No,5,Hritik,66.0,Daughter,134156970372.0,Inaya,19.0,Father,961905828711.0,Jhalak,57.0,Son,173556597858.0,Ishwar,31.0,Spouse,522462219932.0,Arya,73.0,Son,270102587051.0,60,64.3,48,56.62,12,11.39,12,13.26,3.0,3.09,6,6.07,6,5.76,4.5,4.77,4.5,4.05,4.5,3.8,160.5,173.11,107.86,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
3535844374,527425461312,6381080560,Pushti Bal,105,Female,"445, Ahuja Path, Asansol 120183",High,No,3,Krisha,79.0,Spouse,641159990224.0,Oni,26.0,Son,594239290138.0,Sudiksha,23.0,Mother,198772489942.0,0,0.0,0,0.0,0,0.0,0,0.0,40,44.97,32,37.98,8,9.56,8,8.54,2.0,2.17,4,4.08,4,3.66,3.0,2.76,3.0,2.59,3.0,3.25,107.0,119.56,111.74,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
3852225000,659898345574,7230311939,Nakul Pingle,31,Male,"91/02, Bawa Street, Darbhanga 679764",Low,No,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,9.44,8,8.23,2,1.97,2,2.39,0.5,0.43,1,1.15,1,0.83,0.75,0.72,0.75,0.82,0.75,0.74,26.75,26.72,99.89,0,0,0,0,0,0,0,0,0
7825884151,179778590209,7440405868,Yauvani Comar,88,Male,"H.No. 497, Morar Circle, Muzaffarnagar 900343",Medium,No,10,Laksh,67.0,Spouse,958259250541.0,Aadhya,71.0,Father,942595115734.0,Bimala,17.0,Mother,163858482694.0,Falak,16.0,Father,431369678216.0,Jagdish,22.0,Daughter,347859694204.0,110,103.23,88,103.52,22,25.48,22,25.04,5.5,4.95,11,11.59,11,11.22,8.25,7.01,8.25,7.6,8.25,8.36,294.25,308.0,104.67,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
9688255012,749264347369,7283825267,Widisha Sani,90,Female,"83, Pandya Circle, Sikar-607159",High,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,8.32,8,9.44,2,2.22,2,1.81,0.5,0.44,1,1.03,1,1.05,0.75,0.61,0.75,0.87,0.75,0.76,26.75,26.55,99.25,1,Shared mobile number across multiple households; High-income household availing subsidy,0,0,1,1,0,0,0
5518558050,985815005569,9419367188,Nidhi Sahni,64,Male,"05, Sharma Street, Hubli–Dharwad 136968",High,Yes,2,Farhan,57.0,Mother,608885983699.0,Meghana,27.0,Spouse,257224408651.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,27.75,24,26.1,6,6.56,6,6.87,1.5,1.79,3,2.56,3,2.84,2.25,2.31,2.25,2.09,2.25,2.22,80.25,81.09,101.05,1,Ration ID duplicated across households; High-income household availing subsidy; Overclaim detected beyond entitled quota,0,1,0,1,1,0,0
5482750043,255683626158,6154337019,Harinakshi Kant,43,Female,"H.No. 818, Hari Circle, Etawah 312432",High,No,3,Michael,21.0,Spouse,735370624829.0,Faqid,41.0,Daughter,275076273196.0,Peter,64.0,Father,647465802270.0,0,0.0,0,0.0,0,0.0,0,0.0,40,46.07,32,31.97,8,6.69,8,7.66,2.0,1.97,4,3.59,4,4.13,3.0,2.46,3.0,2.74,3.0,3.12,107.0,110.4,103.18,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
8306819991,110895003819,6562705171,Ucchal Sen,23,Female,"717, Mitter Chowk, Gudivada 581477",High,No,6,Baljiwan,47.0,Son,157555059831.0,Dakshesh,73.0,Father,495973029385.0,Jyoti,71.0,Spouse,521222611462.0,Bhavini,65.0,Mother,704578512126.0,Faraj,36.0,Father,772937188089.0,70,59.33,56,66.64,14,13.41,14,15.65,3.5,3.27,7,8.23,7,7.71,5.25,4.62,5.25,5.27,5.25,5.25,187.25,189.38,101.14,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
1041783553,882272614600,8963251765,Yashica Rajagopalan,66,Female,"93, Soni Path, Ghaziabad-151820",Low,Yes,5,Yug,79.0,Spouse,530194670575.0,Raksha,79.0,Spouse,471917215429.0,Reva,65.0,Father,639157294166.0,Nathan,73.0,Spouse,995392845738.0,Januja,3.0,Spouse,840157038122.0,60,50.63,48,46.4,12,11.08,12,13.91,3.0,3.45,6,6.31,6,6.23,4.5,4.08,4.5,4.78,4.5,5.35,160.5,152.22,94.84,0,0,0,0,0,0,0,0,0
4774597473,740170695850,9283085932,Barkha Ram,73,Female,"90/515, Raju Zila, Nizamabad-519254",Low,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,10.29,8,8.64,2,1.75,2,1.95,0.5,0.48,1,0.97,1,0.88,0.75,0.75,0.75,0.78,0.75,0.74,26.75,27.23,101.79,1,Duplicate Aadhaar detected; Overclaim detected beyond entitled quota,1,0,0,0,1,0,0
1757820386,667528742820,7702247585,Kai Chad,47,Female,"52/816, Pathak Circle, Mirzapur 235733",High,No,5,Laksh,23.0,Mother,688033095688.0,Mohammed,44.0,Father,844550993226.0,Faras,88.0,Spouse,630901236375.0,Chakrika,25.0,Daughter,711083679372.0,Harrison,39.0,Daughter,430636290339.0,60,66.51,48,51.93,12,12.91,12,11.95,3.0,2.98,6,6.15,6,7.04,4.5,4.9,4.5,4.12,4.5,4.63,160.5,173.12,107.86,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
9407693523,999342668835,8930071496,Gayathri Deep,108,Male,"292, Bassi Chowk, Bharatpur-794738",Medium,Yes,4,William,11.0,Spouse,589299895607.0,Dayamai,84.0,Spouse,627195804514.0,Upasna,28.0,Daughter,691966545051.0,Rishi,35.0,Father,399342776393.0,0,0.0,0,0.0,50,42.75,40,41.85,10,10.35,10,8.97,2.5,2.67,5,5.06,5,5.28,3.75,3.08,3.75,3.62,3.75,4.08,133.75,127.71,95.48,0,0,0,0,0,0,0,0,0
2731424323,253634270376,6690936560,Ridhi Shenoy,124,Male,"86/23, Devi, Faridabad 581814",Medium,No,7,Fiyaz,84.0,Daughter,453421026328.0,Naveen,37.0,Son,945713149539.0,Anjali,12.0,Father,685112930413.0,Shivani,5.0,Daughter,296871013927.0,Yochana,5.0,Mother,644550144444.0,80,69.96,64,70.37,16,18.38,16,14.65,4.0,3.26,8,7.35,8,8.33,6.0,7.03,6.0,5.6,6.0,5.89,214.0,210.82,98.51,1,Dependents exceed legal limit,0,0,0,0,0,1,0
9562982736,250059974723,9392956587,Rajeshri Chand,30,Male,"H.No. 06, Randhawa Nagar, Noida-153051",Medium,Yes,7,Gautami,83.0,Spouse,304949818591.0,Madhav,2.0,Spouse,425518868472.0,Laksh,73.0,Daughter,770768643085.0,Balvan,82.0,Mother,571703329527.0,Bhavini,66.0,Spouse,538459200091.0,80,85.42,64,55.93,16,13.7,16,14.87,4.0,3.6,8,7.23,8,7.15,6.0,6.61,6.0,7.09,6.0,5.52,214.0,207.12,96.79,1,Duplicate Aadhaar detected; Dependents exceed legal limit,1,0,0,0,0,1,0
1280840558,497944539920,7166705490,Liam Singh,91,Male,"H.No. 043, Wable Street, Bhubaneswar-341036",Medium,No,2,Tanvi,52.0,Father,876907191317.0,Dev,40.0,Son,426162546437.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,28.41,24,21.32,6,7.1,6,5.95,1.5,1.47,3,3.59,3,2.85,2.25,2.43,2.25,2.62,2.25,2.48,80.25,78.22,97.47,1,Ration ID duplicated across households,0,1,0,0,0,0,0
4818040539,848387165426,6664258474,Xalak Wason,63,Female,"24/609, Khosla Path, Gaya 851888",Low,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,11.32,8,9.29,2,1.76,2,2.03,0.5,0.43,1,1.14,1,0.98,0.75,0.8,0.75,0.82,0.75,0.75,26.75,29.32,109.61,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
9478333394,163602848199,9241674152,Madhavi Singhal,71,Female,"H.No. 40, Bir Path, New Delhi 952058",Medium,Yes,8,Hamsini,60.0,Spouse,124581300799.0,Parth,51.0,Spouse,103506639908.0,Ucchal,28.0,Father,147558299693.0,Varenya,55.0,Spouse,171727606899.0,Qabil,70.0,Son,619406611023.0,90,73.14,72,69.38,18,19.94,18,19.91,4.5,5.36,9,9.53,9,8.71,6.75,8.08,6.75,6.43,6.75,7.75,240.75,228.23,94.8,1,Dependents exceed legal limit,0,0,0,0,0,1,0
7403346325,847668980598,7801726890,Dev Shankar,116,Female,"030, Mukherjee Path, Tinsukia 403450",Low,Yes,8,Garima,51.0,Father,899410868608.0,Anjali,29.0,Son,124722602367.0,Jeet,39.0,Mother,893166642309.0,Jhalak,70.0,Mother,518896465182.0,Rajeshri,30.0,Daughter,479935492546.0,90,77.58,72,63.03,18,20.7,18,19.91,4.5,3.66,9,9.58,9,9.41,6.75,7.93,6.75,7.8,6.75,6.05,240.75,225.65,93.73,1,Dependents exceed legal limit,0,0,0,0,0,1,0
2108337018,136910709084,9741866641,Ria Raju,92,Male,"75, Loke Circle, Khandwa 692845",Low,Yes,6,Harshil,57.0,Daughter,338541452006.0,Fariq,8.0,Daughter,354645447539.0,Falak,74.0,Spouse,759610231726.0,Chakrika,87.0,Spouse,431729976873.0,Damini,19.0,Father,551920937437.0,70,64.41,56,46.17,14,16.51,14,16.13,3.5,4.08,7,7.35,7,6.8,5.25,5.24,5.25,6.24,5.25,6.18,187.25,179.11,95.65,0,0,0,0,0,0,0,0,0
7843751263,450144902659,9538364955,Pooja Ganesan,25,Female,"05, Saran, Howrah-658202",Medium,Yes,8,Raksha,61.0,Daughter,348461027407.0,Bakhshi,39.0,Daughter,610266923198.0,Jonathan,8.0,Father,711674243693.0,Ekalinga,68.0,Daughter,367956219484.0,Warinder,33.0,Daughter,810088072580.0,90,74.85,72,70.55,18,17.07,18,18.26,4.5,5.09,9,7.39,9,8.56,6.75,7.03,6.75,5.51,6.75,5.6,240.75,219.91,91.34,1,Dependents exceed legal limit,0,0,0,0,0,1,0
9233019716,329692249128,8425545658,Janaki Rajagopal,128,Male,"75/571, Devan, Sikar 431027",Low,Yes,1,Zarna,62.0,Daughter,764412655714.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,21.63,16,15.34,4,3.58,4,3.71,1.0,0.91,2,1.97,2,2.12,1.5,1.39,1.5,1.42,1.5,1.73,53.5,53.8,100.56,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
8105879779,618498818190,8318106480,Jacob Lala,53,Female,"947, Das Ganj, Srinagar 271551",Medium,Yes,9,Bina,29.0,Daughter,383537505481.0,Charita,71.0,Father,892761382374.0,Nakul,54.0,Spouse,315402966821.0,Owen,43.0,Daughter,724401657321.0,Janaki,32.0,Mother,819624530104.0,100,117.74,80,74.8,20,22.11,20,19.91,5.0,5.45,10,10.96,10,9.84,7.5,8.2,7.5,7.06,7.5,6.42,267.5,282.49,105.6,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
9524325659,696525278420,6662581035,Jairaj Iyer,10,Male,"05, Pillay Circle, Suryapet-911467",High,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,9.65,8,9.1,2,1.79,2,2.17,0.5,0.4,1,1.0,1,0.95,0.75,0.79,0.75,0.8,0.75,0.78,26.75,27.43,102.54,1,Shared mobile number across multiple households; High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,1,1,1,0,0
8707901168,119275187833,6671458801,Nimrat Borah,76,Female,"17/785, Gopal Street, Bhiwani-182422",Low,Yes,8,Ekantika,36.0,Father,417730854440.0,Umang,3.0,Father,867996662339.0,Hiral,87.0,Mother,297180975168.0,Zilmil,14.0,Son,265460975402.0,Bhanumati,31.0,Daughter,678187556104.0,90,81.09,72,67.81,18,20.12,18,14.97,4.5,5.33,9,8.85,9,8.08,6.75,7.28,6.75,6.21,6.75,7.64,240.75,227.38,94.45,1,Duplicate Aadhaar detected; Dependents exceed legal limit,1,0,0,0,0,1,0
2701943382,936014930826,6200395400,Zashil Hegde,57,Female,"49/818, Dube Street, Mahbubnagar 900109",Medium,No,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,10.55,8,8.65,2,1.67,2,2.28,0.5,0.53,1,0.93,1,1.19,0.75,0.89,0.75,0.87,0.75,0.88,26.75,28.44,106.32,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
4227007332,622125362176,8149995533,Shivansh Saha,124,Male,"84/473, Mishra Marg, Srinagar 276773",High,No,8,Harini,73.0,Son,447249942404.0,Maanas,3.0,Daughter,257140123551.0,Dhriti,51.0,Son,277379043591.0,Eiravati,73.0,Daughter,528850089728.0,Hemani,87.0,Father,522331563827.0,90,99.2,72,61.63,18,21.52,18,19.61,4.5,4.5,9,10.71,9,7.39,6.75,6.58,6.75,7.66,6.75,6.32,240.75,245.12,101.82,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
7830598266,131466548108,8941328406,Kalpit Prabhakar,63,Female,"714, Kota Chowk, Jalandhar 469632",Low,No,8,Falak,49.0,Mother,848122047461.0,Dhriti,75.0,Mother,946476610740.0,Ranveer,80.0,Spouse,374010560537.0,Nathaniel,10.0,Son,268654655654.0,Wishi,49.0,Daughter,528378557598.0,90,83.4,72,60.67,18,14.44,18,16.62,4.5,4.25,9,8.17,9,7.68,6.75,5.91,6.75,6.61,6.75,6.9,240.75,214.65,89.16,1,Dependents exceed legal limit,0,0,0,0,0,1,0
7110909937,194602074538,8695088987,Wishi Morar,17,Female,"H.No. 687, Kale Ganj, Nashik-479748",Medium,Yes,4,Abhiram,53.0,Mother,193540819071.0,Hritik,72.0,Daughter,673687201701.0,Raagini,22.0,Mother,251051859836.0,Krish,35.0,Spouse,642318677697.0,0,0.0,0,0.0,50,42.92,40,34.68,10,9.1,10,9.2,2.5,2.78,5,4.72,5,5.89,3.75,4.08,3.75,3.74,3.75,3.93,133.75,121.04,90.5,0,0,0,0,0,0,0,0,0
8114860711,431294404895,6524871030,Jasmit Rau,48,Female,"09, Hayer Circle, Begusarai 168784",Medium,No,5,Jagat,56.0,Father,427002164659.0,Kabir,42.0,Father,864277743389.0,Gunbir,26.0,Mother,294622935239.0,Meera,51.0,Spouse,908705611934.0,Kashvi,89.0,Mother,735516703300.0,60,66.77,48,44.66,12,10.95,12,13.37,3.0,2.84,6,7.04,6,5.28,4.5,5.4,4.5,3.92,4.5,4.98,160.5,165.21,102.93,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
1780839406,330675680000,9956508307,Jasmit Dhawan,43,Male,"00/02, Som Path, Jalgaon-595269",Medium,No,2,Chandani,82.0,Spouse,375917379943.0,Gayathri,85.0,Daughter,566928384872.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,33.47,24,19.91,6,7.18,6,5.95,1.5,1.44,3,3.01,3,3.5,2.25,2.42,2.25,2.29,2.25,2.51,80.25,81.68,101.78,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
6753374076,992904379972,6217434526,Chandani Soman,104,Male,"H.No. 16, Morar, Kavali 499309",High,No,2,Varsha,83.0,Father,718665543456.0,Onkar,83.0,Mother,928786143023.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,27.98,24,26.84,6,5.05,6,5.04,1.5,1.33,3,3.3,3,3.07,2.25,2.42,2.25,2.0,2.25,2.14,80.25,79.17,98.65,1,Ration ID duplicated across households,0,1,0,0,0,0,0
8829296154,747163762980,7470405910,Manbir Kibe,9,Female,"075, Doshi Marg, Kurnool 897028",Low,No,6,Sarthak,11.0,Son,257754796139.0,Ekta,45.0,Spouse,599689666515.0,Vanya,27.0,Father,484326240720.0,Krisha,61.0,Son,892155890847.0,Dipta,90.0,Mother,174384149802.0,70,64.41,56,62.95,14,11.84,14,15.96,3.5,3.71,7,7.5,7,6.06,5.25,6.27,5.25,4.71,5.25,4.57,187.25,187.98,100.39,1,Shared mobile number across multiple households; Overclaim detected beyond entitled quota,0,0,1,0,1,0,0
3355397438,570555968211,9348952994,Tripti Walia,108,Female,"49/733, Misra Road, Bihar Sharif 375758",High,Yes,2,Anusha,82.0,Mother,131763784467.0,Bhavna,79.0,Daughter,750470971674.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,29.15,24,19.24,6,5.32,6,5.47,1.5,1.62,3,3.36,3,3.09,2.25,2.52,2.25,2.28,2.25,2.13,80.25,74.18,92.44,1,Ration ID duplicated across households; High-income household availing subsidy,0,1,0,1,0,0,0
4491291025,388252241697,9666629680,Ladli Rana,129,Female,"H.No. 04, Pal Zila, Bardhaman 338484",High,No,9,Laksh,51.0,Father,482742712378.0,Ikbal,46.0,Mother,291630113537.0,Wriddhish,87.0,Spouse,778255577102.0,Xavier,76.0,Son,248915578881.0,Chandresh,41.0,Son,436032111165.0,100,84.68,80,75.95,20,17.13,20,19.11,5.0,5.19,10,10.3,10,9.69,7.5,7.46,7.5,7.61,7.5,8.76,267.5,245.88,91.92,1,Dependents exceed legal limit,0,0,0,0,0,1,0
3595832844,637587593967,8250642261,Viraj Ben,29,Female,"H.No. 71, Ahluwalia Street, Vellore 734540",Medium,Yes,5,Gaurav,2.0,Mother,311039809640.0,Vincent,50.0,Father,819430378187.0,Baljiwan,64.0,Mother,639811661808.0,Parth,54.0,Mother,282487574878.0,Omisha,11.0,Father,972010906800.0,60,66.27,48,44.01,12,10.92,12,12.18,3.0,2.6,6,5.9,6,6.58,4.5,4.98,4.5,4.59,4.5,3.8,160.5,161.83,100.83,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
2287643522,700329539251,8682014641,Balhaar Ranganathan,111,Male,"40/049, Chhabra, Anantapuram-887287",High,No,8,Anjali,28.0,Mother,907893726909.0,Reyansh,84.0,Daughter,138651753617.0,Isaiah,58.0,Spouse,197997103103.0,Ganga,57.0,Son,992389542821.0,Nicholas,31.0,Daughter,910935793294.0,90,93.17,72,67.7,18,19.52,18,18.96,4.5,3.9,9,7.7,9,7.94,6.75,5.96,6.75,5.56,6.75,6.35,240.75,236.76,98.34,1,Shared mobile number across multiple households; Dependents exceed legal limit,0,0,1,0,0,1,0
5640871060,286997587025,8855971970,Aarini Grewal,43,Female,"H.No. 93, Ravi Street, Kottayam 161227",High,No,8,Ekiya,87.0,Son,966510056283.0,Yuvraj,53.0,Son,404910406605.0,Abeer,84.0,Daughter,371152842541.0,Advika,19.0,Spouse,374141241904.0,Leela,87.0,Mother,256721031901.0,90,92.79,72,65.34,18,17.38,18,17.65,4.5,4.74,9,10.37,9,7.54,6.75,6.79,6.75,6.15,6.75,7.93,240.75,236.68,98.31,1,Dependents exceed legal limit,0,0,0,0,0,1,0
6488225728,636657254891,8724870012,Sanya Loke,6,Male,"90/45, Bhatia Ganj, Kirari Suleman Nagar 268414",High,No,10,Jhalak,86.0,Spouse,172370655239.0,Timothy,69.0,Mother,642075774411.0,Theodore,35.0,Spouse,412795354062.0,Kiaan,44.0,Father,244216126870.0,Vanya,73.0,Mother,477047893181.0,110,127.34,88,97.23,22,18.0,22,23.11,5.5,6.24,11,8.87,11,12.89,8.25,7.12,8.25,8.11,8.25,9.87,294.25,318.78,108.34,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
7217237515,860190717545,7797929178,Suhani Prakash,44,Male,"33/91, Sekhon Circle, Solapur-088398",Medium,Yes,10,Mason,47.0,Spouse,508375886604.0,Nitesh,86.0,Daughter,534014121543.0,Falak,81.0,Spouse,871917242252.0,Zinal,30.0,Mother,201599535427.0,Riya,13.0,Son,624902647083.0,110,91.43,88,91.3,22,22.17,22,21.52,5.5,4.42,11,10.31,11,9.33,8.25,9.44,8.25,8.89,8.25,8.18,294.25,276.99,94.13,1,Dependents exceed legal limit,0,0,0,0,0,1,0
4411318205,903542558409,6210811807,Samesh Suresh,46,Female,"H.No. 728, Shan Marg, Karaikudi 406403",Medium,Yes,6,Elijah,18.0,Daughter,680114410575.0,Chakradev,73.0,Son,815585872304.0,Pallavi,22.0,Mother,891782322234.0,Hemangini,28.0,Daughter,554922481252.0,Devansh,79.0,Mother,339916712200.0,70,58.43,56,47.05,14,15.41,14,14.5,3.5,3.34,7,8.3,7,6.48,5.25,4.49,5.25,4.78,5.25,4.38,187.25,167.16,89.27,0,0,0,0,0,0,0,0,0
9645317824,892850996614,8936412291,Ekapad Sodhi,126,Male,"22, Prasad Marg, Sultan Pur Majra 618251",High,No,3,Pranav,67.0,Father,308346812984.0,Maya,51.0,Spouse,158609852896.0,Joshua,31.0,Mother,221916450226.0,0,0.0,0,0.0,0,0.0,0,0.0,40,35.86,32,33.77,8,6.63,8,9.24,2.0,1.61,4,3.78,4,3.71,3.0,2.86,3.0,3.41,3.0,2.91,107.0,103.78,96.99,0,0,0,0,0,0,0,0,0
9733303441,938260665564,9927175323,Aarush Bajaj,15,Male,"86/863, Sharma Ganj, Bhatpara 310690",High,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,9.05,8,6.53,2,1.65,2,2.23,0.5,0.5,1,1.05,1,1.0,0.75,0.72,0.75,0.81,0.75,0.62,26.75,24.16,90.32,1,High-income household availing subsidy,0,0,0,1,0,0,0
9577303044,270149626499,8189761677,Samuel Bhavsar,45,Male,"90, Basu Ganj, Bahraich 830284",High,Yes,2,Vivaan,69.0,Spouse,745923273422.0,Eiravati,82.0,Son,865836346510.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,29.25,24,28.35,6,5.37,6,5.39,1.5,1.75,3,2.54,3,3.13,2.25,1.85,2.25,2.4,2.25,2.39,80.25,82.42,102.7,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
3128250953,877443476215,7853229478,Warjas Mittal,7,Male,"44, Gill Nagar, Miryalaguda-056856",Medium,No,8,Nilima,67.0,Spouse,508738993541.0,Manthan,17.0,Spouse,946615607057.0,Charita,4.0,Spouse,571617937085.0,Krisha,35.0,Father,388037136936.0,Qarin,74.0,Son,600347143930.0,90,90.39,72,59.2,18,20.59,18,15.6,4.5,3.88,9,9.98,9,10.42,6.75,7.22,6.75,5.71,6.75,7.4,240.75,230.39,95.7,1,Shared mobile number across multiple households; Dependents exceed legal limit,0,0,1,0,0,1,0
1047285340,366340749245,6606553372,Wridesh Kar,52,Female,"08, Saha Marg, Munger 435175",Low,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,10.21,8,9.32,2,2.19,2,1.94,0.5,0.46,1,0.97,1,1.09,0.75,0.68,0.75,0.62,0.75,0.71,26.75,28.19,105.38,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
9722977979,159708382002,7339643129,Rayaan Behl,108,Male,"99/013, Kalla, Dhule 403317",Medium,Yes,7,Xavier,37.0,Spouse,195895027289.0,Samarth,71.0,Mother,503761153175.0,Mekhala,26.0,Spouse,961414990703.0,Wriddhish,39.0,Father,607848031261.0,Ekanta,48.0,Father,645339976524.0,80,95.93,64,71.06,16,17.49,16,16.3,4.0,4.47,8,6.88,8,9.38,6.0,4.86,6.0,6.1,6.0,6.33,214.0,238.8,111.59,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
1359722166,933229934822,9892510222,Lajita Shukla,99,Female,"H.No. 58, Shukla Chowk, Nandyal 355609",Low,Yes,8,Timothy,31.0,Mother,258900730136.0,Madhav,36.0,Son,674862063406.0,Amol,53.0,Spouse,193406516695.0,Advika,75.0,Son,248199683790.0,Omisha,82.0,Mother,748861456166.0,90,92.44,72,70.13,18,21.34,18,16.1,4.5,4.07,9,8.33,9,10.08,6.75,7.29,6.75,7.39,6.75,6.26,240.75,243.43,101.11,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
5250838144,246899532166,6266870811,Michael Hayre,19,Male,"93, Nazareth Chowk, Unnao 725228",Medium,No,5,Vrinda,53.0,Son,493143802355.0,Qarin,27.0,Mother,608130312484.0,Daniel,34.0,Son,272187046599.0,Bahadurjit,88.0,Spouse,876643417060.0,Falan,90.0,Father,336396416505.0,60,68.06,48,44.69,12,10.04,12,10.79,3.0,2.83,6,6.03,6,6.43,4.5,4.07,4.5,5.38,4.5,3.66,160.5,161.98,100.92,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
